Date,Customer ID,Product Name,Category,Price,Quantity,Discount,Sales,Rating
20-05-2018,135976,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,12,8183,3
07-09-2019,132314,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,10,17631,4
15-07-2019,194131,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,6,14099,5
24-10-2019,120155,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,10,27891,1
26-08-2018,152732,Dell Vostro 15 3581 ,Laptop,41490,1,2,40660,4
26-03-2018,142620,Acer Aspire 3 A315,Laptop,17499,1,9,15924,2
08-01-2019,179313,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,7,743,1
28-10-2019,114828,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,15,2546,3
24-06-2018,131263,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,2,4307,5
19-12-2019,165284,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,0,16995,3
12-07-2019,190191,Oppo A12s,Mobile,14610,1,13,12711,4
16-07-2019,176888,LG Aristo 5,Mobile,13165,1,1,13033,1
17-02-2020,117801,Tecno Spark 5 Pro,Mobile,12306,1,1,12183,2
22-02-2018,132496,Motorola One Vision Plus,Mobile,14860,1,11,13225,4
10-04-2019,170628,iQOO Z1x,Mobile,10409,1,1,10305,1
10-05-2019,154837,Lava Z61 Pro,Mobile,10576,1,0,10576,2
10-09-2018,157370,Motorola Moto G 5G Plus,Mobile,14924,1,8,13730,1
25-02-2018,101133,Honor X10 Max,Mobile,12091,1,12,10640,3
26-01-2019,190831,Samsung Galaxy M31,Mobile,12095,1,9,11006,2
13-04-2020,160114,Motorola One Fusion Plus,Mobile,19173,1,4,18406,5
04-07-2019,105834,Samsung Galaxy M21,Mobile,16684,1,7,15516,5
01-04-2018,143537,Realme X3,Mobile,19687,1,6,18506,3
22-05-2018,164622,Xiaomi Redmi Note 8,Mobile,15358,1,0,15358,3
23-07-2018,179909,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,12,9295,1
16-06-2020,114934,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,4,20159,4
10-05-2020,132183,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,9,13467,4
30-12-2019,183231,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,4,14399,4
11-03-2019,159178,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,3,9020,1
26-06-2020,130032,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,3,19002,1
11-07-2019,191963,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,11,13349,4
27-05-2020,124125,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,7,28821,3
02-12-2018,129729,Dell Vostro 15 3581 ,Laptop,41490,1,14,35681,1
22-04-2020,126994,Acer Aspire 3 A315,Laptop,17499,1,0,17499,1
13-07-2019,161277,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,6,751,5
10-12-2019,125423,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,2,2935,1
04-09-2018,161582,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,3,4263,1
05-07-2018,198791,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,4,16315,2
20-03-2018,150245,Oppo A12s,Mobile,14610,1,15,12419,1
24-01-2019,131353,LG Aristo 5,Mobile,13165,1,6,12375,1
23-01-2020,171285,Tecno Spark 5 Pro,Mobile,12306,1,8,11322,4
23-03-2019,177940,Motorola One Vision Plus,Mobile,14860,1,14,12780,5
07-08-2019,152921,iQOO Z1x,Mobile,10409,1,15,8848,1
26-11-2018,123423,Lava Z61 Pro,Mobile,10576,1,2,10364,1
28-03-2018,183986,Motorola Moto G 5G Plus,Mobile,14924,1,11,13282,3
24-07-2019,148239,Honor X10 Max,Mobile,12091,1,7,11245,4
04-06-2020,148515,Samsung Galaxy M31,Mobile,12095,1,11,10765,1
14-03-2020,171269,Motorola One Fusion Plus,Mobile,19173,1,2,18790,4
19-09-2018,193990,Samsung Galaxy M21,Mobile,16684,1,13,14515,3
09-01-2019,157585,Realme X3,Mobile,19687,1,9,17915,4
21-04-2020,153732,Xiaomi Redmi Note 8,Mobile,15358,1,5,14590,1
30-03-2020,120448,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,15,8979,3
01-01-2020,122589,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,6,19739,1
21-06-2018,147962,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,1,14651,3
13-05-2020,118345,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,11,13349,2
11-03-2020,177737,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,9,8462,3
25-04-2020,175831,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,12,17239,2
07-04-2018,132509,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,1,14849,1
22-01-2018,153797,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,11,27581,1
12-11-2018,170336,Dell Vostro 15 3581 ,Laptop,41490,1,10,37341,4
25-03-2019,100688,Acer Aspire 3 A315,Laptop,17499,1,10,15749,3
27-05-2019,132469,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,7,743,5
17-04-2019,168803,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,11,2666,2
27-12-2019,109927,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,12,3868,2
26-02-2018,116757,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,15,14446,1
09-05-2020,149071,Oppo A12s,Mobile,14610,1,8,13441,1
25-03-2018,133296,LG Aristo 5,Mobile,13165,1,13,11454,2
18-10-2018,150703,Tecno Spark 5 Pro,Mobile,12306,1,4,11814,4
18-10-2019,136845,Motorola One Vision Plus,Mobile,14860,1,6,13968,4
01-12-2019,100831,iQOO Z1x,Mobile,10409,1,5,9889,2
05-05-2020,104949,Lava Z61 Pro,Mobile,10576,1,8,9730,5
10-01-2020,198747,Motorola Moto G 5G Plus,Mobile,14924,1,6,14029,3
20-06-2018,181098,Honor X10 Max,Mobile,12091,1,7,11245,5
03-03-2018,118233,Samsung Galaxy M31,Mobile,12095,1,2,11853,1
27-01-2018,162440,Motorola One Fusion Plus,Mobile,19173,1,3,18598,2
25-08-2019,106428,Samsung Galaxy M21,Mobile,16684,1,9,15182,4
13-02-2019,162055,Realme X3,Mobile,19687,1,7,18309,4
28-12-2018,116460,Xiaomi Redmi Note 8,Mobile,15358,1,3,14897,4
03-09-2018,169589,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,13,9190,5
21-10-2018,171412,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,12,18479,2
24-12-2018,182235,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,3,14355,1
25-01-2019,176483,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,3,14549,2
24-02-2018,154643,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,6,8741,4
07-05-2018,140974,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,5,18611,3
23-03-2020,125514,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,11,13349,3
18-10-2019,122690,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,11,27581,1
07-02-2020,161835,Dell Vostro 15 3581 ,Laptop,41490,1,5,39416,4
01-06-2019,154055,Acer Aspire 3 A315,Laptop,17499,1,9,15924,4
14-01-2020,120550,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,3,775,2
01-01-2018,111347,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,10,2696,4
17-02-2018,148539,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,10,3956,5
30-04-2020,105033,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,0,16995,4
09-07-2019,153205,Oppo A12s,Mobile,14610,1,14,12565,5
16-08-2018,133994,LG Aristo 5,Mobile,13165,1,0,13165,4
05-12-2019,146436,Tecno Spark 5 Pro,Mobile,12306,1,11,10952,4
11-03-2019,137124,Motorola One Vision Plus,Mobile,14860,1,14,12780,4
29-05-2019,145327,iQOO Z1x,Mobile,10409,1,1,10305,1
16-03-2018,141063,Lava Z61 Pro,Mobile,10576,1,13,9201,4
08-08-2019,158949,Motorola Moto G 5G Plus,Mobile,14924,1,8,13730,2
30-10-2019,180617,Honor X10 Max,Mobile,12091,1,10,10882,5
31-01-2018,109756,Samsung Galaxy M31,Mobile,12095,1,13,10523,1
23-07-2019,105063,Motorola One Fusion Plus,Mobile,19173,1,14,16489,4
29-06-2018,178160,Samsung Galaxy M21,Mobile,16684,1,6,15683,5
16-04-2020,146702,Realme X3,Mobile,19687,1,2,19293,2
14-09-2019,149406,Xiaomi Redmi Note 8,Mobile,15358,1,14,13208,1
10-06-2020,143169,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,1,10457,2
15-11-2018,104796,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,13,18269,1
27-03-2020,124154,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,7,13763,4
25-09-2018,191594,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,7,13949,3
04-03-2018,191451,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,10,8369,3
13-06-2019,188923,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,3,19002,2
06-09-2018,108903,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,12,13199,1
24-02-2020,115319,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,15,26342,3
07-08-2019,145288,Dell Vostro 15 3581 ,Laptop,41490,1,10,37341,5
03-03-2020,154635,Acer Aspire 3 A315,Laptop,17499,1,15,14874,5
05-03-2020,107983,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,6,751,3
04-05-2019,184054,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,1,2965,1
17-03-2018,148316,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,7,4087,2
20-01-2019,124397,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,5,16145,5
10-03-2018,185496,Oppo A12s,Mobile,14610,1,8,13441,4
13-10-2018,120573,LG Aristo 5,Mobile,13165,1,4,12638,2
28-04-2018,146874,Tecno Spark 5 Pro,Mobile,12306,1,0,12306,1
14-11-2019,154914,Motorola One Vision Plus,Mobile,14860,1,0,14860,5
01-05-2019,157187,iQOO Z1x,Mobile,10409,1,3,10097,4
22-01-2020,133881,Lava Z61 Pro,Mobile,10576,1,8,9730,4
03-01-2020,172278,Motorola Moto G 5G Plus,Mobile,14924,1,11,13282,1
15-12-2018,152044,Honor X10 Max,Mobile,12091,1,14,10398,3
26-07-2019,187879,Samsung Galaxy M31,Mobile,12095,1,4,11611,5
05-11-2019,167291,Motorola One Fusion Plus,Mobile,19173,1,11,17064,1
20-07-2018,186690,Samsung Galaxy M21,Mobile,16684,1,7,15516,4
17-05-2020,147195,Realme X3,Mobile,19687,1,1,19490,1
16-05-2019,146753,Xiaomi Redmi Note 8,Mobile,15358,1,12,13515,4
06-04-2019,165951,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,9,9612,4
16-05-2019,116105,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,1,20789,1
27-06-2020,131731,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,5,14059,1
23-04-2018,136646,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,0,14999,3
10-11-2018,194334,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,1,9206,5
23-05-2019,106434,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,6,18415,4
22-09-2018,109014,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,12,13199,5
05-03-2019,134104,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,14,26651,3
09-08-2018,143099,Dell Vostro 15 3581 ,Laptop,41490,1,13,36096,4
25-02-2020,133452,Acer Aspire 3 A315,Laptop,17499,1,1,17324,2
18-04-2019,113420,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,11,711,1
05-02-2019,114559,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,1,2965,3
28-05-2018,161343,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,13,3824,1
29-08-2018,152771,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,9,15465,3
09-10-2019,126523,Oppo A12s,Mobile,14610,1,4,14026,5
12-01-2019,100495,LG Aristo 5,Mobile,13165,1,11,11717,1
04-11-2019,119124,Tecno Spark 5 Pro,Mobile,12306,1,13,10706,3
09-03-2020,166551,Motorola One Vision Plus,Mobile,14860,1,14,12780,3
08-03-2020,155986,iQOO Z1x,Mobile,10409,1,12,9160,1
05-02-2019,147548,Lava Z61 Pro,Mobile,10576,1,5,10047,5
08-12-2019,172855,Motorola Moto G 5G Plus,Mobile,14924,1,12,13133,3
18-12-2019,186198,Honor X10 Max,Mobile,12091,1,6,11366,5
30-03-2020,155433,Samsung Galaxy M31,Mobile,12095,1,3,11732,4
24-10-2019,188218,Motorola One Fusion Plus,Mobile,19173,1,8,17639,3
15-10-2018,142990,Samsung Galaxy M21,Mobile,16684,1,8,15349,1
29-08-2018,107002,Realme X3,Mobile,19687,1,14,16931,1
17-01-2019,106466,Xiaomi Redmi Note 8,Mobile,15358,1,14,13208,5
24-03-2018,102914,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,3,10246,2
21-01-2019,103935,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,10,18899,4
18-08-2019,193496,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,6,13911,1
06-03-2020,114384,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,8,13799,2
25-05-2020,137457,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,12,8183,1
22-12-2019,156271,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,10,17631,1
21-03-2018,111615,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,10,13499,4
02-07-2018,162035,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,4,29750,1
22-09-2018,172367,Dell Vostro 15 3581 ,Laptop,41490,1,14,35681,1
24-04-2020,190200,Acer Aspire 3 A315,Laptop,17499,1,8,16099,4
22-12-2018,166072,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,12,703,3
19-03-2020,145616,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,13,2606,3
04-09-2019,152635,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,8,4043,4
26-04-2019,133847,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,4,16315,1
10-01-2020,183789,Oppo A12s,Mobile,14610,1,8,13441,2
16-04-2020,199378,LG Aristo 5,Mobile,13165,1,9,11980,2
25-12-2019,135060,Tecno Spark 5 Pro,Mobile,12306,1,12,10829,1
24-02-2019,195982,Motorola One Vision Plus,Mobile,14860,1,7,13820,1
15-01-2018,177040,iQOO Z1x,Mobile,10409,1,14,8952,2
22-04-2018,185882,Lava Z61 Pro,Mobile,10576,1,12,9307,1
08-01-2019,165847,Motorola Moto G 5G Plus,Mobile,14924,1,4,14327,2
26-01-2019,134136,Honor X10 Max,Mobile,12091,1,4,11607,4
30-04-2019,126304,Samsung Galaxy M31,Mobile,12095,1,0,12095,2
07-12-2018,111273,Motorola One Fusion Plus,Mobile,19173,1,10,17256,1
13-03-2018,137315,Samsung Galaxy M21,Mobile,16684,1,0,16684,2
27-12-2018,170197,Realme X3,Mobile,19687,1,12,17325,4
28-08-2019,169833,Xiaomi Redmi Note 8,Mobile,15358,1,6,14437,4
29-11-2019,141765,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,12,9295,1
13-09-2018,140158,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,1,20789,4
06-05-2020,155866,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,4,14207,5
01-09-2018,149780,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,13,13049,2
25-06-2019,144274,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,3,9020,3
23-11-2018,122277,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,4,18806,2
24-06-2020,172182,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,7,13949,1
03-02-2018,169387,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,13,26961,1
28-12-2018,104354,Dell Vostro 15 3581 ,Laptop,41490,1,11,36926,3
24-04-2019,163371,Acer Aspire 3 A315,Laptop,17499,1,1,17324,5
20-07-2018,140744,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,0,799,4
10-08-2018,156973,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,15,2546,4
27-01-2020,136364,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,0,4395,3
12-02-2020,155382,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,14,14616,5
24-10-2019,164376,Oppo A12s,Mobile,14610,1,9,13295,1
26-06-2018,135399,LG Aristo 5,Mobile,13165,1,5,12507,2
15-08-2019,136291,Tecno Spark 5 Pro,Mobile,12306,1,3,11937,5
01-11-2019,136419,Motorola One Vision Plus,Mobile,14860,1,14,12780,1
17-06-2019,151418,iQOO Z1x,Mobile,10409,1,11,9264,4
08-05-2020,107368,Lava Z61 Pro,Mobile,10576,1,11,9413,5
27-07-2019,175204,Motorola Moto G 5G Plus,Mobile,14924,1,8,13730,2
12-12-2018,193283,Honor X10 Max,Mobile,12091,1,10,10882,2
21-01-2020,170246,Samsung Galaxy M31,Mobile,12095,1,4,11611,1
16-10-2019,152418,Motorola One Fusion Plus,Mobile,19173,1,0,19173,3
09-07-2019,147969,Samsung Galaxy M21,Mobile,16684,1,12,14682,2
15-07-2018,186953,Realme X3,Mobile,19687,1,11,17521,2
28-09-2018,130130,Xiaomi Redmi Note 8,Mobile,15358,1,10,13822,5
04-02-2019,161419,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,2,10352,5
03-04-2019,134893,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,8,19319,3
17-08-2018,139272,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,1,14651,5
10-02-2019,172176,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,13,13049,5
27-08-2018,116602,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,8,8555,1
10-07-2019,100304,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,11,17435,3
10-06-2018,112250,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,15,12749,5
24-02-2020,134090,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,3,30060,5
13-05-2020,136912,Dell Vostro 15 3581 ,Laptop,41490,1,5,39416,2
05-12-2019,149697,Acer Aspire 3 A315,Laptop,17499,1,13,15224,4
24-02-2020,156037,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,2,783,5
07-02-2019,163937,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,8,2755,4
20-06-2019,161313,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,10,3956,5
27-06-2019,116578,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,12,14956,4
16-08-2019,146700,Oppo A12s,Mobile,14610,1,13,12711,3
03-07-2018,101442,LG Aristo 5,Mobile,13165,1,15,11190,3
17-01-2019,161825,Tecno Spark 5 Pro,Mobile,12306,1,9,11198,4
15-07-2019,198716,Motorola One Vision Plus,Mobile,14860,1,11,13225,4
30-05-2020,108342,iQOO Z1x,Mobile,10409,1,12,9160,2
22-08-2019,102480,Lava Z61 Pro,Mobile,10576,1,4,10153,3
01-02-2020,146003,Motorola Moto G 5G Plus,Mobile,14924,1,0,14924,3
05-07-2018,109491,Honor X10 Max,Mobile,12091,1,2,11849,5
28-05-2020,111352,Samsung Galaxy M31,Mobile,12095,1,12,10644,1
31-03-2019,133801,Motorola One Fusion Plus,Mobile,19173,1,4,18406,2
03-05-2019,111226,Samsung Galaxy M21,Mobile,16684,1,5,15850,4
15-07-2018,139514,Realme X3,Mobile,19687,1,9,17915,1
15-06-2020,175659,Xiaomi Redmi Note 8,Mobile,15358,1,3,14897,2
19-06-2018,131868,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,8,9718,3
02-03-2019,196925,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,0,20999,1
05-09-2018,114787,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,11,13171,4
13-01-2020,150775,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,10,13499,5
27-06-2018,150861,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,6,8741,4
17-10-2019,196567,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,8,18023,1
29-05-2020,104736,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,7,13949,2
03-02-2019,172730,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,14,26651,1
30-01-2019,175450,Dell Vostro 15 3581 ,Laptop,41490,1,0,41490,4
17-05-2018,191479,Acer Aspire 3 A315,Laptop,17499,1,12,15399,4
12-12-2019,103945,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,8,735,4
29-02-2020,135038,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,0,2995,2
18-02-2019,173521,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,4,4219,2
20-02-2018,159113,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,1,16825,3
05-03-2020,121224,Oppo A12s,Mobile,14610,1,5,13880,5
07-05-2018,111644,LG Aristo 5,Mobile,13165,1,15,11190,1
02-10-2019,117842,Tecno Spark 5 Pro,Mobile,12306,1,6,11568,3
24-11-2019,121942,Motorola One Vision Plus,Mobile,14860,1,10,13374,5
28-10-2019,184640,iQOO Z1x,Mobile,10409,1,11,9264,3
28-03-2019,130466,Lava Z61 Pro,Mobile,10576,1,4,10153,1
24-11-2019,136169,Motorola Moto G 5G Plus,Mobile,14924,1,7,13879,3
17-01-2019,148104,Honor X10 Max,Mobile,12091,1,6,11366,2
18-06-2018,107679,Samsung Galaxy M31,Mobile,12095,1,12,10644,5
30-03-2019,123600,Motorola One Fusion Plus,Mobile,19173,1,15,16297,1
08-03-2019,169159,Samsung Galaxy M21,Mobile,16684,1,1,16517,4
12-09-2019,145629,Realme X3,Mobile,19687,1,14,16931,5
26-07-2018,162442,Xiaomi Redmi Note 8,Mobile,15358,1,15,13054,4
17-11-2019,127122,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,8,9718,3
22-06-2019,108870,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,11,18689,5
20-12-2018,149526,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,5,14059,5
17-10-2018,178152,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,7,13949,3
23-03-2018,157403,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,6,8741,1
28-04-2018,159048,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,13,17043,5
03-03-2018,155728,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,0,14999,5
